X_AXIS,Y_AXIS,Z_AXIS
-7.130953237152549,-9.705831925748152,-949.0010317301341
-33.48317347664886,-82.84464252540327,-1012.1649490724086
119.23751050731927,-138.086288611037,-1005.279267991041
110.50366762261426,-106.74809438164283,-1004.5941537312323
58.28926381466264,-88.45425115494774,-976.1865196743181
23.069174709726994,-14.591736720366706,-1016.897372360291
21.684387051180934,-118.85664664942054,-997.5496515778399
-30.790449551623563,-38.95269064023293,-971.8944576251349
46.746515714224316,0.10215843456834194,-1030.5347115289278
-34.99455965248744,-75.91995372826463,-1104.2857613083636
-52.21719925904883,-148.13936875342839,-884.3761895314437
-118.2993579679181,40.06566147396005,-707.9806791280538
471.6869550609719,-23.40741018270468,-1085.9988481506434
5.928332845617676,-125.07190012730042,-1040.9084356404057
267.8980411456867,-98.20783670873988,-1047.0154439706143
2.5241726733487564,-185.6703721049654,-969.0542037531699
46.94126688625039,-9.715665567352302,-978.9638853132193
-4.437632474185772,67.96032926221801,-970.603874432333
5.181021972383725,18.15338553377417,-949.1912973720979
-1.877404365204803,-80.36048374836608,-955.4561026341729
92.2692142011588,-86.55402861833811,-1020.4313480746657
-11.43667246922305,16.764808662165965,-1054.8465422833497
181.12219651041042,326.258581586207,-1038.7375852050632
12.557692329458128,193.98881048348522,-968.5135991364917
-59.570071578913065,114.44062280710536,-952.2725765788714
60.34710255413416,84.67651738671118,-976.7251521442925
9.497655273492018,91.21972725833115,-1011.6755534231673
-19.983533263373616,96.2387305215601,-1010.4014570636098
-11.731103973278179,96.86882610045147,-988.4093278265774
-11.747192402386867,33.675058920079934,-939.4334840195044
-57.64902935268777,127.71940164175072,-962.7668621608724
-20.02244426151194,192.1297886060969,-1043.3629605184572
-71.04439195607077,149.67292772221865,-1006.3211895089291
-29.528160020614518,65.60072807928246,-953.7353469776082
-37.93411855031585,61.58356372256044,-983.7845840489686
4.972647666624222,47.736149024389405,-965.3726051142979
12.410951519374958,83.53041032841082,-967.4809259672217
27.63621872975258,125.10577006676608,-975.4753313605611
11.281334297315773,157.14059414752214,-993.7625624239638
