X_AXIS,Y_AXIS,Z_AXIS
-332.4541983133947,241.11888315503288,-914.3649946874582
-339.9149081695878,203.49426402931516,-892.8536526814094
-324.02191194899933,147.91725176211537,-891.1722457869276
-301.211950551544,140.29712189828078,-884.5764783692331
-306.39682719543254,192.37745730012514,-896.2360312627181
-310.9346120282946,203.414032465578,-889.4145915120617
-309.0531364047902,189.93050718142788,-885.5689308222879
-301.63390020478835,161.44216812723693,-883.5200233637883
-315.5589240558318,165.33571816389684,-870.6023718539308
-342.34893582406687,180.92675431669008,-885.2423513341754
-341.94607222307667,180.8945021026016,-898.8523720317487
-339.8106934755577,169.25560276453703,-907.3436099294279
-340.22244753675454,163.07066240972858,-912.8067251697272
-343.2337010867588,186.64588882528872,-900.5531960378087
-337.3263110355881,237.41955095246786,-893.8382602911953
-334.03972969678335,223.73800346511746,-893.5677204292307
-328.4264212210734,168.10094403665505,-881.2980886789059
-346.9910402103061,137.6875415144679,-890.2393102011692
-340.4873808154056,157.2821239559882,-903.973329240688
-334.6465182142634,209.21940975678464,-912.6601138639451
-325.39749774086863,243.2198043171771,-904.4356748576072
-335.77023640521907,216.32638263780817,-895.1461933996696
-324.55794412089824,203.4470241461541,-883.2111155865924
-325.725698418111,224.62983056728393,-892.5370387528155
-312.61932326903354,241.78464239890678,-896.1518750374669
-330.4684800704672,223.71068139897463,-899.526929899602
-335.9389579966705,187.280512471099,-899.8912166289833
-334.3320697376945,183.08270167143456,-886.9736791909049
-336.21705235592356,207.33095214299462,-878.6180215706753
-351.72228484926427,211.36434679335161,-885.3842094099907
-352.49101244697357,202.47277412187933,-888.4132431672781
-353.06651034563237,205.49893785229784,-903.1400664817589
-342.7810009983003,212.6592071705519,-897.4879955075008
-337.1154324245121,216.22563440086967,-884.2455043726267
-341.2205565355694,205.0037300623649,-883.7668290403602
-344.74531770282886,211.2203626336288,-878.9984000523682
-338.8049221438152,210.2501226382112,-882.5003036333846
-335.5186917818989,208.31546845107297,-886.1609956417346
-338.19113569250084,212.65298792337418,-887.3109073781571
-353.59066466850334,203.82122838981243,-893.3874819101445
-353.13382943103227,207.40242805155026,-889.2600749759406
-354.18144640844037,223.89125553928685,-876.1403783302444
-348.9842788911043,216.24966559433867,-874.8946295967194
-355.88462539900155,203.49576383357095,-893.442971961297
-342.5830642915081,212.56167462126092,-900.0688563787039
-328.6560123102481,236.0651355833403,-888.8759196621164
-328.87631405038377,230.89737691101536,-883.1653808792108
-336.816098800286,204.3688373366193,-885.0587138287073
-340.21315266603193,185.63382893736588,-879.3910879540485
-337.55479256727466,179.5735060350755,-888.3794021616756
-334.2585017076528,195.10747964452335,-895.701299422414
-330.8763590069126,205.10543552815636,-890.3627522340228
-349.50384857959847,195.47189638099232,-880.5800189467021
-339.7088520718113,170.90366130598122,-879.5752975138173
-322.9712129073843,159.59407709938915,-880.0175829349412
-321.2941276265029,166.3990602796633,-904.0582490994991
-317.91831367775296,178.08536124964493,-912.806574683074
-315.7367791140792,216.0020658053385,-909.310543596955
-311.8909619607297,210.84741768344594,-904.2712698731605
-309.88280901750915,184.28159081382066,-889.8674553267334
-314.8039220631486,187.18311861892687,-894.0322162095059
-320.8723975831357,207.2591024584614,-905.8570268920894
-318.9299116582745,218.58221472505457,-910.247503788754
-322.54467820197004,211.0342144022957,-893.0534391284032
-333.21939540241857,218.5960507812473,-885.3874072059411
-354.07426965238716,233.67723462445676,-872.680153218276
-371.83079696500204,245.93207862696795,-878.2568685983118
-384.36555328459195,245.19794584224874,-890.5735474447047
-370.9732159657988,238.023050263153,-901.2116022488293
-373.2396702285343,222.92003589988914,-872.2470982579757
-387.1635577152944,205.3957605735432,-843.1606893884045
-401.423346167029,188.58618266740203,-857.3535243491541
-407.9796156157802,168.0255393910354,-853.58617920634
-406.294511312893,175.2367209729966,-867.5720106806516
-401.40172113570577,166.41074535985555,-883.9788099411267
-372.52104352583166,169.27917311110133,-890.3965816233747
-344.72329953885594,200.6885068588221,-897.6751904306212
-355.3509653481004,189.7123140067685,-898.5138135863516
-355.258949992296,181.13187097358414,-898.7385362915609
-348.4439224835914,181.97643105759178,-901.8107155183086
-328.41403621076523,161.91888157941213,-907.2472204590917
-309.34205323138974,157.91785468463897,-901.8989412239285
-314.06230719424354,156.25251317333561,-899.2181977779
-330.34240097902625,146.77806597589446,-883.7459833938269
-332.9257647516656,180.6056510217299,-894.0671411783297
-352.47683383620637,209.29189440415885,-898.3908785759285
-357.8206024351522,217.8467047357639,-888.0801491336127
-369.15812661455044,188.12910126105453,-879.2528410750837
-387.5797855600923,171.69427474443816,-875.8429654213811
-390.0685168990944,180.27197393977877,-883.0368898114034
-385.6729368672382,189.5870746797348,-883.1749650913606
-381.38841720586674,183.06328218633917,-886.9547948112495
-383.2442030816052,167.5735426532485,-891.7632151883867
-373.96259742812623,168.16687673294243,-887.5093258724943
-366.7052377292403,186.1696088546375,-890.6156716119116
-368.09554367189,197.32341370389062,-903.4730200056189
-354.1398910708992,178.1792982140701,-894.2573075901639
-348.9672033393275,174.89593047271399,-895.0092530282465
-342.4722394037462,192.81771485533227,-906.076977543542
-338.00532011306797,188.0033789658983,-900.141244553451
