X_AXIS,Y_AXIS,Z_AXIS
379.12992178526326,-287.1430305668847,-864.1024757790595
37.09418487385828,-225.4063493982918,-744.2036274513256
229.33160943168915,-179.80118533271286,-962.084564188029
127.68107487584513,-128.09456773836993,-928.0370165398647
279.17111009554964,-182.83708845292986,-1073.4276898630767
176.3149625086348,-137.22939378106435,-1053.218491778103
169.47767099768797,-209.63886870372465,-1014.7540917763098
232.9416883583723,-282.1540763143312,-1204.4084618463053
122.37236577871194,-177.99751859977445,-1315.5039523049209
406.4573068985508,42.93997921641298,-1379.957730189201
338.96576266908073,101.48639135190017,-1340.7943415645602
265.5590182868305,80.7501878110898,-1278.8504435612713
264.3229726038844,70.43664359683827,-1075.191991022337
205.25107482805566,-42.58532441904992,-895.299060799035
142.3076297570033,-108.02962854609603,-833.0835762327521
114.39893748657778,-158.61152897346636,-756.8457630701348
138.13894772969746,-108.86960712704709,-686.6198445052486
83.13117640384102,-155.460888849824,-701.4847885658143
80.70050504540363,-200.43670626820082,-716.8816324614905
122.74502162122798,-170.43950245353156,-807.8900888220295
147.16844691948043,-216.19572809665473,-907.9322801405928
153.96405562444548,-226.1251955442451,-991.1536262948524
190.81181863786034,-185.3916964497894,-1077.3196468481717
234.99916970289124,-180.17635387634644,-1143.7087908794995
200.2161762972309,-258.67115395216916,-1071.1374340727712
207.16247596465044,-109.22713018971518,-1096.6235110933437
418.7010594941559,7.772690566685982,-1078.1306743396005
525.8349062442295,37.61930275048751,-989.435950218748
395.314441350835,21.75202398238138,-931.4449428970995
215.3733863869808,-64.00982986888852,-758.1932195427863
180.03939096233097,-176.47149572949084,-778.8186443858938
152.189501477588,-263.36649715229873,-767.4494709387991
54.783171706295406,-97.55673596292336,-763.6976275567646
112.116703675096,-162.89370499316922,-937.2066932051723
93.88116355456202,-173.58017148999784,-966.1684134013153
79.46118551969546,-106.68542852512147,-890.7992445782174
154.74835123761724,-225.32081351372995,-1025.2576068750661
61.018216191527195,-58.82787937191485,-1200.0284353399604
158.1425447549955,-49.40425982569313,-1280.6963840756016
305.1023173754872,-115.66195620706473,-1520.4461820166407
340.6775811517833,178.67560421787007,-1633.2927346659128
247.81509969130406,33.22928573187493,-1364.1742981483153
152.94629085918942,-54.09455479336273,-1000.0173629348956
90.7414822710248,-91.2130359265529,-839.4922474333897
116.73787187733157,-25.296013066653924,-693.4196587390206
128.09702353921628,-86.84950380097271,-568.0783079142838
119.59927648538273,-68.96298121455064,-533.5181532058052
77.79536007922704,-54.08497474018977,-537.8323759691134
53.64624608514961,-97.1667855390758,-579.4445766763787
96.21399392176723,-49.04809121108263,-703.3160692199666
141.22692695010178,-149.0896576750911,-921.5429386252281
190.17198705402888,-172.50210164336636,-1121.5035229558293
239.6307598828539,73.18905676899358,-1342.5140193246373
284.7433847819042,79.26250024676634,-1651.6743331994467
317.11442564706783,-44.867100233998755,-1592.3533761163771
251.78499927874677,41.26729206895864,-1398.1988211594053
343.5450775266142,166.33250795872408,-1408.899459977888
377.9147770822937,221.1594738675182,-1172.6739229075927
286.7660336849005,117.22356984920687,-825.899906302864
151.41747151655454,90.61649300756457,-556.2562254727234
55.52594830892309,17.363686965365105,-526.9018215765939
51.631737255985705,-44.77800218553908,-495.24591767046934
58.66521580849339,-69.97751624678585,-442.5183025324685
50.75040493528962,-79.93260697850621,-485.96646787346924
58.76467605431539,-87.62909598074307,-625.0567851414166
105.3529427022097,-107.12486744669219,-671.590943748035
95.47190963769911,-60.718726746615964,-894.7027757540817
94.74337678050696,-21.705474584436846,-1235.657634407674
108.94154528320443,-4.400168329112264,-1414.9066887426698
150.87432585384232,-24.030156697281207,-1409.2096988975143
135.26344140231734,112.99449094187483,-1260.6167849980338
185.2987612141455,-0.258166440249741,-970.9026180417303
75.28823209113717,283.5265449381878,-797.1158810791429
129.31276039300823,300.2622297654816,-425.5333823427097
383.91080699271834,357.1337468287723,-312.51323319319414
559.8255200624426,538.2397450862525,-514.5017469259604
545.3815199160498,613.4567116016714,-563.6222777972727
451.88849014432304,530.645626413627,-438.1498578387643
562.9274440280531,564.5739281068611,-605.3668234207414
634.6209932382328,670.1660299359861,-646.3588488868857
569.1081380226021,226.22965398826645,-544.1374096792462
556.1380776833959,538.9620968237791,-790.8251374828764
810.0401726628594,783.2981999636877,-860.867477809804
837.1139189106118,584.6564219806745,-932.7787761136066
863.0346853427135,564.2881422964709,-982.4415067950144
951.1469392861115,525.6241317229404,-972.1050471104265
1127.5803313725662,521.9559758045763,-715.5461474945403
986.9138965128866,707.9860059760477,-738.1529512790562
989.876653227926,640.40611825551,-636.0901840089886
1126.6629290993453,390.6620389836953,-461.80362275167244
862.3906993021877,457.5352470413188,-211.0717433125125
593.5429611639048,473.3815270364065,-255.37961825060668
399.60965678550986,385.9406943675999,-319.2886415652892
223.36465715932582,252.24794339281843,-312.2130934601803
219.12193128607527,475.0916953558682,-343.362295133039
265.11422819174817,483.9604442358647,-484.88350715486405
364.25588179629005,554.577809467322,-527.4282391738029
546.9563127464269,514.8687008717491,-529.9686725928225
722.3933917447972,683.9937945682227,-697.1540226129318
