X_AXIS,Y_AXIS,Z_AXIS
187.81990289928154,-99.50770652033637,-963.0833698116686
208.40210120495254,-89.75101652849904,-977.4332731436049
220.62440831848633,-85.7062156484536,-991.8828411212346
189.21912679205622,-99.51538066794005,-1004.9666977629817
182.79834515222421,-104.7611729906943,-1007.2981061812617
196.3145029351703,-87.90911627386562,-998.831043657948
191.28420613122142,-110.13714909448296,-973.5748049878733
174.23552503120445,-113.91835259636444,-970.9791534793029
185.25163169694883,-93.72562013950798,-972.490717519515
205.4794922557529,-90.67343133220925,-985.7837656688822
206.92473027362337,-95.52141386959508,-987.9139062139827
194.71008596813184,-109.84417738798021,-978.9728117505231
205.15580549360243,-101.95923324650511,-981.2534742044497
189.6905059878099,-101.17339275045639,-973.9199749059615
182.98168446572575,-97.92109006940584,-981.0797693647437
187.23629501469114,-109.41119595909385,-979.6127944375801
192.6227167337198,-90.60005617298484,-983.0408357643248
191.31029610871994,-104.01162102864099,-976.6719532120147
193.1543795925413,-105.79045488094992,-993.8255816988167
190.02850141329117,-108.20556705190536,-986.6935285152233
186.5754262030872,-100.11247300395793,-991.8414792142981
193.3752900517369,-102.7643563496195,-979.2493922406106
199.64260937053155,-100.10976822913851,-970.4010156807996
193.5665640686865,-107.31983290168846,-979.3866051722855
184.648262687231,-93.83144756335948,-979.874583176768
194.0270752442475,-97.18136020684061,-967.6987008048357
201.6570497887927,-90.60251476705865,-991.8398785250889
187.61819742081403,-97.91365706396094,-991.8027138904346
194.89517993916832,-105.73763822275775,-974.9410393141609
201.44947626317017,-105.83981986841226,-971.531266601892
188.7053066844334,-100.25918684521301,-965.4247519790865
200.51384819206052,-108.84758239526832,-967.7493272256244
192.21334025447848,-99.00237098017753,-971.6066414103378
196.14295660024675,-93.12605454969638,-975.7156872050437
213.24794049139615,-96.44280316537808,-1003.6905783609271
200.88310736091663,-104.79280451474344,-991.6791031923092
191.3642996551783,-82.94595722304625,-977.5240874552283
221.88283051738526,-113.73507879031855,-965.1200613841055
229.8328207946795,-111.17381635239211,-939.0862595099518
194.7333662766698,-61.912952931180435,-935.0638348501939
215.92626846272245,-74.94981364055371,-930.2287847413409
186.72985105942792,-95.84577157766462,-992.9078491769613
179.65516364758486,-99.88175695091208,-1024.3914176634607
211.35676059346156,-94.2395492130066,-997.935835350512
202.77164583418744,-72.89957841787859,-999.0651654660085
219.19387280334485,-63.47758031608471,-1024.2769139728164
201.870744756092,-35.48758700951951,-994.4469832973651
196.67221795006745,-71.32354277201296,-976.0148310635618
212.51069889732682,-42.08871302993715,-984.7215048986303
214.49715864560469,-79.85206071982485,-983.4246911443663
226.0759743345947,-51.92822711054076,-1002.0228807325523
192.34410541446633,-62.419705821221775,-960.7644245520128
220.02978035340374,-51.25525980478481,-985.7215648204816
241.64608301336384,-64.81746033162443,-1014.359361858313
207.67728346744303,-54.84798691353112,-962.5525708520147
215.97003446058923,-84.88242487964128,-958.4538594091579
275.0180557330486,-108.11956074862366,-958.9548457473195
314.94644225744315,-56.98169784211003,-943.2807055019578
373.78658339810346,81.30568119328049,-882.606428791707
406.3166431268994,21.44034037696148,-791.3359726161159
435.86923675466517,202.79956769528604,-728.3447121843797
419.8969213960224,156.8466408503025,-713.9973829646283
369.63416680697446,243.89312081576114,-870.1611958953731
249.56798590449804,319.0412265557194,-826.9533716095967
197.39741116041745,66.93107950492205,-773.4142377589573
109.87233826381171,183.10461484417561,-860.4967964070868
110.33837273541904,202.94994699663502,-788.8110815963595
109.90593983710296,132.08628133776583,-745.3852028650039
154.14829143125107,300.2686126486936,-825.5021513929121
265.06951245220023,632.4409220165682,-927.3452473115888
287.0902985361856,533.7150635180371,-754.2854276517623
428.43433412796014,820.5982479079377,-772.7287796780805
431.8693218541424,719.5554866235777,-788.5931621205614
454.18314044543393,747.9791270589973,-684.1076752789374
453.79254411514387,811.609558474915,-612.2376288020826
485.3920101817348,732.4093370874668,-533.6866644593251
541.3661974094258,712.0547627838622,-492.54658459946677
680.5615690518706,706.8411834750941,-525.8372525867187
656.1978537252003,750.3412625937685,-544.2761667134309
613.1582061265527,719.8187281700829,-387.15780102580396
706.9934833516522,722.5012151537466,-346.53517114749445
744.8805059289921,722.0019275658174,-283.1002676658052
