ID,RECEIVED_TIMESTAMP,ACTIVITY,CLIENT_BATCH_ID,BATTERY_LEVEL,SESSION_ID,DATA_TAG,EPOCH_TIME
204,806736700,3,252414,90,1770333222,0,1770333263
205,806736899,3,252415,90,1770333222,0,1770333263
206,806737099,3,252416,90,1770333222,0,1770333263
207,806737298,3,252417,90,1770333222,0,1770333263
208,806737497,3,252418,90,1770333222,0,1770333263
209,806737695,3,252419,90,1770333222,0,1770333264
210,806737896,3,252420,90,1770333222,0,1770333264
211,806738094,3,252421,90,1770333222,0,1770333264
212,806738294,3,252422,90,1770333222,0,1770333264
213,806738493,3,252423,90,1770333222,0,1770333264
214,806738692,3,252424,90,1770333222,0,1770333264
215,806738892,3,252425,90,1770333222,0,1770333265
216,806739091,3,252426,90,1770333222,0,1770333265
217,806739290,3,252427,90,1770333222,0,1770333265
218,806739489,3,252428,90,1770333222,0,1770333265
219,806739687,3,252429,90,1770333222,0,1770333265
220,806739887,3,252430,90,1770333222,0,1770333266
221,806740087,3,252431,90,1770333222,0,1770333266
222,806740286,3,252432,90,1770333222,0,1770333266
223,806740485,3,252433,90,1770333222,0,1770333266
224,806740684,3,252434,90,1770333222,0,1770333266
225,806740884,3,252435,90,1770333222,0,1770333267
226,806741083,3,252436,90,1770333222,0,1770333267
227,806741282,3,252437,90,1770333222,0,1770333267
228,806741481,3,252438,90,1770333222,0,1770333267
229,806741681,3,252439,90,1770333222,0,1770333267
230,806741880,3,252440,90,1770333222,0,1770333268
231,806742079,3,252441,90,1770333222,0,1770333268
232,806742278,3,252442,90,1770333222,0,1770333268
233,806742478,3,252443,90,1770333222,0,1770333268
234,806742677,3,252444,90,1770333222,0,1770333268
235,806742876,3,252445,90,1770333222,0,1770333269
236,806743075,3,252446,90,1770333222,0,1770333269
237,806743274,3,252447,90,1770333222,0,1770333269
238,806743474,3,252448,90,1770333222,0,1770333269
239,806743673,3,252449,90,1770333222,0,1770333269
240,806743872,3,252450,90,1770333222,0,1770333270
241,806744071,3,252451,90,1770333222,0,1770333270
242,806744271,3,252452,90,1770333222,0,1770333270
243,806744470,3,252453,90,1770333222,0,1770333270
244,806744669,3,252454,90,1770333222,0,1770333270
245,806744868,3,252455,90,1770333222,0,1770333271
246,806745067,3,252456,90,1770333222,0,1770333271
247,806745267,3,252457,90,1770333222,0,1770333271
248,806745466,3,252458,90,1770333222,0,1770333271
249,806745665,3,252459,90,1770333222,0,1770333271
250,806745864,3,252460,90,1770333222,0,1770333272
251,806746063,3,252461,90,1770333222,0,1770333272
252,806746263,3,252462,90,1770333222,0,1770333272
253,806746462,3,252463,90,1770333222,0,1770333272
254,806746661,3,252464,90,1770333222,0,1770333272
255,806746859,3,252465,90,1770333222,0,1770333273
256,806747060,3,252466,90,1770333222,0,1770333273
257,806747259,3,252467,90,1770333222,0,1770333273
258,806747458,3,252468,90,1770333222,0,1770333273
259,806747657,3,252469,90,1770333222,0,1770333273
260,806747856,3,252470,90,1770333222,0,1770333274
261,806748056,3,252471,90,1770333222,0,1770333274
262,806748254,3,252472,90,1770333222,0,1770333274
263,806748454,3,252473,90,1770333222,0,1770333274
264,806748653,3,252474,90,1770333222,0,1770333274
265,806748853,3,252475,90,1770333222,0,1770333275
266,806749052,3,252476,90,1770333222,0,1770333275
267,806749251,3,252477,90,1770333222,0,1770333275
268,806749450,3,252478,90,1770333222,0,1770333275
269,806749649,3,252479,90,1770333222,0,1770333275
270,806749849,3,252480,90,1770333222,0,1770333276
271,806750048,3,252481,90,1770333222,0,1770333276
272,806750247,3,252482,90,1770333222,0,1770333276
273,806750446,3,252483,90,1770333222,0,1770333276
274,806750645,3,252484,90,1770333222,0,1770333276
275,806750845,3,252485,90,1770333222,0,1770333277
276,806751044,3,252486,90,1770333222,0,1770333277
277,806751243,3,252487,90,1770333222,0,1770333277
278,806751442,3,252488,90,1770333222,0,1770333277
279,806751642,3,252489,90,1770333222,0,1770333277
280,806751840,3,252490,90,1770333222,0,1770333278
281,806752040,3,252491,90,1770333222,0,1770333278
282,806752239,3,252492,90,1770333222,0,1770333278
283,806752438,3,252493,90,1770333222,0,1770333278
284,806752638,3,252494,90,1770333222,0,1770333278
285,806752837,3,252495,90,1770333222,0,1770333279
286,806753036,3,252496,90,1770333222,0,1770333279
287,806753235,3,252497,90,1770333222,0,1770333279
288,806753431,3,252498,90,1770333222,0,1770333279
289,806753633,3,252499,90,1770333222,0,1770333279
290,806753833,3,252500,90,1770333222,0,1770333280
291,806754028,3,252501,90,1770333222,0,1770333280
292,806754228,3,252502,90,1770333222,0,1770333280
293,806754431,3,252503,90,1770333222,0,1770333280
294,806754626,3,252504,90,1770333222,0,1770333280
295,806754828,3,252505,90,1770333222,0,1770333281
296,806755024,3,252506,90,1770333222,0,1770333281
297,806755227,3,252507,90,1770333222,0,1770333281
298,806755427,3,252508,90,1770333222,0,1770333281
299,806755622,3,252509,90,1770333222,0,1770333281
300,806755824,3,252510,90,1770333222,0,1770333282
301,806756021,3,252511,90,1770333222,0,1770333282
302,806756220,3,252512,90,1770333222,0,1770333282
303,806756419,3,252513,90,1770333222,0,1770333282
304,806756618,3,252514,90,1770333222,0,1770333282
305,806756817,3,252515,90,1770333222,0,1770333283
306,806757017,3,252516,90,1770333222,0,1770333283
307,806757216,3,252517,90,1770333222,0,1770333283
308,806757415,3,252518,90,1770333222,0,1770333283
309,806757614,3,252519,90,1770333222,0,1770333283
310,806757813,3,252520,90,1770333222,0,1770333284
311,806758013,3,252521,90,1770333222,0,1770333284
312,806758212,3,252522,90,1770333222,0,1770333284
313,806758411,3,252523,90,1770333222,0,1770333284
314,806758610,3,252524,90,1770333222,0,1770333284
315,806758810,3,252525,90,1770333222,0,1770333285
316,806759009,3,252526,90,1770333222,0,1770333285
317,806759208,3,252527,90,1770333222,0,1770333285
318,806759407,3,252528,90,1770333222,0,1770333285
319,806759606,3,252529,90,1770333222,0,1770333285
320,806759806,3,252530,90,1770333222,0,1770333286
321,806760004,3,252531,90,1770333222,0,1770333286
322,806760204,3,252532,90,1770333222,0,1770333286
323,806760403,3,252533,90,1770333222,0,1770333286
324,806760603,3,252534,90,1770333222,0,1770333286
325,806760802,3,252535,90,1770333222,0,1770333287
326,806761001,3,252536,90,1770333222,0,1770333287
327,806761200,3,252537,90,1770333222,0,1770333287
328,806761398,3,252538,90,1770333222,0,1770333287
329,806761599,3,252539,90,1770333222,0,1770333287
330,806761798,3,252540,90,1770333222,0,1770333288
331,806761997,3,252541,90,1770333222,0,1770333288
332,806762196,3,252542,90,1770333222,0,1770333288
333,806762396,3,252543,90,1770333222,0,1770333288
334,806762595,3,252544,90,1770333222,0,1770333288
335,806762794,3,252545,90,1770333222,0,1770333289
336,806762993,3,252546,90,1770333222,0,1770333289
337,806763192,3,252547,90,1770333222,0,1770333289
338,806763392,3,252548,90,1770333222,0,1770333289
339,806763591,3,252549,90,1770333222,0,1770333289
340,806763790,3,252550,90,1770333222,0,1770333290
341,806763988,3,252551,90,1770333222,0,1770333290
342,806764187,3,252552,90,1770333222,0,1770333290
343,806764388,3,252553,90,1770333222,0,1770333290
344,806764587,3,252554,90,1770333222,0,1770333290
345,806764786,3,252555,90,1770333222,0,1770333291
346,806764985,3,252556,90,1770333222,0,1770333291
347,806765185,3,252557,90,1770333222,0,1770333291
348,806765380,3,252558,90,1770333222,0,1770333291
349,806765583,3,252559,90,1770333222,0,1770333291
350,806765781,3,252560,90,1770333222,0,1770333292
351,806765981,3,252561,90,1770333222,0,1770333292
352,806766177,3,252562,90,1770333222,0,1770333292
353,806766379,3,252563,90,1770333222,0,1770333292
354,806766575,3,252564,90,1770333222,0,1770333292
355,806766774,3,252565,90,1770333222,0,1770333293
356,806766974,3,252566,90,1770333222,0,1770333293
357,806767173,3,252567,90,1770333222,0,1770333293
358,806767372,3,252568,90,1770333222,0,1770333293
359,806767571,3,252569,90,1770333222,0,1770333293
360,806767770,3,252570,90,1770333222,0,1770333294
361,806767969,3,252571,90,1770333222,0,1770333294
362,806768169,3,252572,90,1770333222,0,1770333294
363,806768368,3,252573,90,1770333222,0,1770333294
364,806768567,3,252574,90,1770333222,0,1770333294
365,806768767,3,252575,90,1770333222,0,1770333295
366,806768966,3,252576,90,1770333222,0,1770333295
367,806769165,3,252577,90,1770333222,0,1770333295
368,806769364,3,252578,90,1770333222,0,1770333295
369,806769563,3,252579,90,1770333222,0,1770333295
370,806769763,3,252580,90,1770333222,0,1770333296
371,806769962,3,252581,90,1770333222,0,1770333296
372,806770161,3,252582,90,1770333222,0,1770333296
373,806770360,3,252583,90,1770333222,0,1770333296
374,806770560,3,252584,90,1770333222,0,1770333296
375,806770758,3,252585,90,1770333222,0,1770333297
376,806770958,3,252586,90,1770333222,0,1770333297
377,806771157,3,252587,90,1770333222,0,1770333297
378,806771356,3,252588,90,1770333222,0,1770333297
379,806771556,3,252589,90,1770333222,0,1770333297
380,806771755,3,252590,90,1770333222,0,1770333298
381,806771954,3,252591,90,1770333222,0,1770333298
382,806772153,3,252592,90,1770333222,0,1770333298
383,806772353,3,252593,90,1770333222,0,1770333298
384,806772552,3,252594,90,1770333222,0,1770333298
385,806772751,3,252595,90,1770333222,0,1770333299
386,806772950,3,252596,90,1770333222,0,1770333299
387,806773149,3,252597,90,1770333222,0,1770333299
388,806773348,3,252598,90,1770333222,0,1770333299
389,806773548,3,252599,90,1770333222,0,1770333299
390,806773746,3,252600,90,1770333222,0,1770333300
391,806773946,3,252601,90,1770333222,0,1770333300
392,806774146,3,252602,90,1770333222,0,1770333300
393,806774345,3,252603,90,1770333222,0,1770333300
394,806774544,3,252604,90,1770333222,0,1770333300
395,806774743,3,252605,90,1770333222,0,1770333301
396,806774938,3,252606,90,1770333222,0,1770333301
397,806775142,3,252607,90,1770333222,0,1770333301
398,806775337,3,252608,90,1770333222,0,1770333301
399,806775540,3,252609,90,1770333222,0,1770333301
400,806775735,3,252610,90,1770333222,0,1770333302
401,806775935,3,252611,90,1770333222,0,1770333302
402,806776134,3,252612,90,1770333222,0,1770333302
403,806776333,3,252613,90,1770333222,0,1770333302
404,806776532,3,252614,90,1770333222,0,1770333302
405,806776731,3,252615,90,1770333222,0,1770333303
406,806776931,3,252616,90,1770333222,0,1770333303
407,806777130,3,252617,90,1770333222,0,1770333303
408,806777329,3,252618,90,1770333222,0,1770333303
409,806777528,3,252619,90,1770333222,0,1770333303
410,806777728,3,252620,90,1770333222,0,1770333304
411,806777927,3,252621,90,1770333222,0,1770333304
412,806778126,3,252622,90,1770333222,0,1770333304
413,806778325,3,252623,90,1770333222,0,1770333304
414,806778524,3,252624,90,1770333222,0,1770333304
415,806778724,3,252625,90,1770333222,0,1770333305
416,806778923,3,252626,90,1770333222,0,1770333305
417,806779122,3,252627,90,1770333222,0,1770333305
418,806779321,3,252628,90,1770333222,0,1770333305
419,806779520,3,252629,90,1770333222,0,1770333305
420,806779720,3,252630,90,1770333222,0,1770333306
421,806779919,3,252631,90,1770333222,0,1770333306
422,806780117,3,252632,90,1770333222,0,1770333306
423,806780317,3,252633,90,1770333222,0,1770333306
424,806780516,3,252634,90,1770333222,0,1770333306
425,806780716,3,252635,90,1770333222,0,1770333307
426,806780915,3,252636,90,1770333222,0,1770333307
427,806781113,3,252637,90,1770333222,0,1770333307
428,806781313,3,252638,90,1770333222,0,1770333307
429,806781513,3,252639,90,1770333222,0,1770333307
430,806781711,3,252640,90,1770333222,0,1770333308
431,806781911,3,252641,90,1770333222,0,1770333308
432,806782110,3,252642,90,1770333222,0,1770333308
433,806782310,3,252643,90,1770333222,0,1770333308
434,806782509,3,252644,90,1770333222,0,1770333308
435,806782707,3,252645,90,1770333222,0,1770333309
436,806782906,3,252646,90,1770333222,0,1770333309
437,806783106,3,252647,90,1770333222,0,1770333309
438,806783306,3,252648,90,1770333222,0,1770333309
439,806783501,3,252649,90,1770333222,0,1770333309
440,806783704,3,252650,90,1770333222,0,1770333310
441,806783903,3,252651,90,1770333222,0,1770333310
442,806784102,3,252652,90,1770333222,0,1770333310
443,806784298,3,252653,90,1770333222,0,1770333310
444,806784497,3,252654,90,1770333222,0,1770333310
445,806784696,3,252655,90,1770333222,0,1770333311
446,806784896,3,252656,90,1770333222,0,1770333311
447,806785095,3,252657,90,1770333222,0,1770333311
448,806785294,3,252658,90,1770333222,0,1770333311
449,806785492,3,252659,90,1770333222,0,1770333311
450,806785692,3,252660,90,1770333222,0,1770333311
451,806785892,3,252661,90,1770333222,0,1770333312
452,806786091,3,252662,90,1770333222,0,1770333312
453,806786290,3,252663,90,1770333222,0,1770333312
454,806786489,3,252664,90,1770333222,0,1770333312
455,806786688,3,252665,90,1770333222,0,1770333312
456,806786888,3,252666,90,1770333222,0,1770333313
457,806787087,3,252667,90,1770333222,0,1770333313
458,806787286,3,252668,90,1770333222,0,1770333313
459,806787484,3,252669,90,1770333222,0,1770333313
460,806787685,3,252670,90,1770333222,0,1770333313
461,806787884,3,252671,90,1770333222,0,1770333314
462,806788083,3,252672,90,1770333222,0,1770333314
463,806788282,3,252673,90,1770333222,0,1770333314
464,806788481,3,252674,90,1770333222,0,1770333314
465,806788681,3,252675,90,1770333222,0,1770333314
466,806788880,3,252676,90,1770333222,0,1770333315
467,806789079,3,252677,90,1770333222,0,1770333315
468,806789278,3,252678,90,1770333222,0,1770333315
469,806789478,3,252679,90,1770333222,0,1770333315
470,806789676,3,252680,90,1770333222,0,1770333315
471,806789876,3,252681,90,1770333222,0,1770333316
472,806790075,3,252682,90,1770333222,0,1770333316
473,806790274,3,252683,90,1770333222,0,1770333316
474,806790470,3,252684,90,1770333222,0,1770333316
475,806790673,3,252685,90,1770333222,0,1770333316
476,806790872,3,252686,90,1770333222,0,1770333317
477,806791067,3,252687,90,1770333222,0,1770333317
478,806791271,3,252688,90,1770333222,0,1770333317
479,806791466,3,252689,90,1770333222,0,1770333317
480,806791669,3,252690,90,1770333222,0,1770333317
481,806791864,3,252691,90,1770333222,0,1770333318
482,806792067,3,252692,90,1770333222,0,1770333318
483,806792263,3,252693,90,1770333222,0,1770333318
484,806792462,3,252694,90,1770333222,0,1770333318
485,806792664,3,252695,90,1770333222,0,1770333318
486,806792860,3,252696,90,1770333222,0,1770333319
487,806793060,3,252697,90,1770333222,0,1770333319
488,806793259,3,252698,90,1770333222,0,1770333319
489,806793458,3,252699,90,1770333222,0,1770333319
490,806793657,3,252700,90,1770333222,0,1770333319
491,806793856,3,252701,90,1770333222,0,1770333320
492,806794056,3,252702,90,1770333222,0,1770333320
493,806794254,3,252703,90,1770333222,0,1770333320
494,806794454,3,252704,90,1770333222,0,1770333320
495,806794652,3,252705,90,1770333222,0,1770333320
496,806794853,3,252706,90,1770333222,0,1770333321
497,806795052,3,252707,90,1770333222,0,1770333321
498,806795251,3,252708,90,1770333222,0,1770333321
499,806795449,3,252709,90,1770333222,0,1770333321
500,806795649,3,252710,90,1770333222,0,1770333321
501,806795849,3,252711,90,1770333222,0,1770333322
502,806796048,3,252712,90,1770333222,0,1770333322
503,806796247,3,252713,90,1770333222,0,1770333322
504,806796446,3,252714,90,1770333222,0,1770333322
505,806796646,3,252715,90,1770333222,0,1770333322
506,806796845,3,252716,90,1770333222,0,1770333323
507,806797043,3,252717,90,1770333222,0,1770333323
508,806797243,3,252718,90,1770333222,0,1770333323
509,806797442,3,252719,90,1770333222,0,1770333323
510,806797642,3,252720,90,1770333222,0,1770333323
511,806797840,3,252721,90,1770333222,0,1770333324
512,806798040,3,252722,90,1770333222,0,1770333324
513,806798239,3,252723,90,1770333222,0,1770333324
514,806798438,3,252724,90,1770333222,0,1770333324
515,806798638,3,252725,90,1770333222,0,1770333324
516,806798836,3,252726,90,1770333222,0,1770333325
517,806799036,3,252727,90,1770333222,0,1770333325
518,806799235,3,252728,90,1770333222,0,1770333325
519,806799431,3,252729,90,1770333222,0,1770333325
520,806799634,3,252730,90,1770333222,0,1770333325
521,806799829,3,252731,90,1770333222,0,1770333326
522,806800032,3,252732,90,1770333222,0,1770333326
523,806800231,3,252733,90,1770333222,0,1770333326
524,806800430,3,252734,90,1770333222,0,1770333326
525,806800626,3,252735,90,1770333222,0,1770333326
526,806800825,3,252736,90,1770333222,0,1770333327
527,806801024,3,252737,90,1770333222,0,1770333327
528,806801224,3,252738,90,1770333222,0,1770333327
529,806801423,3,252739,90,1770333222,0,1770333327
530,806801622,3,252740,90,1770333222,0,1770333327
531,806801821,3,252741,90,1770333222,0,1770333328
532,806802020,3,252742,90,1770333222,0,1770333328
533,806802220,3,252743,90,1770333222,0,1770333328
534,806802419,3,252744,90,1770333222,0,1770333328
535,806802618,3,252745,90,1770333222,0,1770333328
536,806802817,3,252746,90,1770333222,0,1770333329
537,806803017,3,252747,90,1770333222,0,1770333329
538,806803216,3,252748,90,1770333222,0,1770333329
539,806803415,3,252749,90,1770333222,0,1770333329
540,806803614,3,252750,90,1770333222,0,1770333329
541,806803813,3,252751,90,1770333222,0,1770333330
542,806804013,3,252752,90,1770333222,0,1770333330
543,806804212,3,252753,90,1770333222,0,1770333330
544,806804411,3,252754,90,1770333222,0,1770333330
545,806804610,3,252755,90,1770333222,0,1770333330
546,806804810,3,252756,90,1770333222,0,1770333331
547,806805009,3,252757,90,1770333222,0,1770333331
548,806805208,3,252758,90,1770333222,0,1770333331
549,806805407,3,252759,90,1770333222,0,1770333331
550,806805605,3,252760,90,1770333222,0,1770333331
551,806805806,3,252761,90,1770333222,0,1770333332
552,806806005,3,252762,90,1770333222,0,1770333332
553,806806204,3,252763,90,1770333222,0,1770333332
